,estimator,T_value
2015-08-03,0.07677225924870687,0.9340626007839234
2015-09-01,0.060464260439903716,0.7002719347947429
2015-10-08,0.04391868926856705,0.5165971964749574
2015-11-02,0.06041808201253183,0.7114841623009874
2015-12-01,0.005061265748032666,0.11328731009477208
2016-01-04,0.03332184175953365,1.1355838584281794
2016-02-01,0.0183266199944067,0.5298707050078182
2016-03-01,0.023304960121252105,0.7080807244135682
2016-04-01,0.034567320188994284,0.975985281128219
2016-05-03,0.019821789961068644,0.5734127697837528
2016-06-01,-0.008869904590718567,-0.3976138485852314
2016-07-01,0.009525223300337003,0.382397044165879
2016-08-01,0.009527136014561873,0.3841765623963295
2016-09-01,0.015435059413992818,0.6695083187653993
2016-10-10,-0.0033370367986622113,-0.21296299717239583
2016-11-01,0.001161021087150438,0.06953376296449341
