,estimator,T_value
2006-01-04,-0.008336139766998455,-0.2416826944636052
2006-02-06,0.0028056484421469796,0.09204634520994665
2006-03-01,-0.016659977737926168,-1.0696896009975834
2006-04-03,-0.01737265907353459,-1.0976381826975243
2006-05-08,-0.02049240481049235,-1.1783885066583901
2006-06-01,-0.001568825755720112,-0.05134278376057034
2006-07-03,0.006387793994250432,0.21338058458401352
2006-08-01,0.011926240197565253,0.4252282974524671
2006-09-01,0.00023963279907678164,0.008556221363678384
2006-10-09,0.0012180536718694203,0.04359004249084229
2006-11-01,0.009878501620082185,0.4150405920379325
2006-12-01,-0.03394238077450263,-1.9951641117371945
2007-01-04,-0.04424882853908191,-2.637237741980235
2007-02-01,-0.013101342354729243,-0.34653470593772423
2007-03-01,0.0208285421276052,0.4313375980003028
2007-04-02,0.02687496286741169,0.5618760097002478
2007-05-08,0.016449428283130257,0.3353731299941142
2007-06-01,0.01813280917921986,0.3840062548325174
2007-07-02,0.014549830488144533,0.3019167871895146
2007-08-01,0.006161737889632544,0.14117815817836524
2007-09-03,-0.028497749981015532,-0.8870663650821126
2007-10-08,-0.03899539650728548,-1.25936322364068
2007-11-01,-0.03083445733194227,-1.0267399392845136
2007-12-03,0.011368354007905998,0.31639127274972517
2008-01-02,0.02928408904169288,0.9462557613763386
2008-02-01,0.004863991544619644,0.18073607294713562
2008-03-03,0.011479525089698807,0.44112782409566825
2008-04-01,0.01297836150746956,0.5055829145397086
2008-05-05,-0.008110632248429922,-0.22392563726988143
2008-06-02,-0.020481178140680404,-0.7113674021427842
2008-07-01,-0.026902747591644915,-0.9766126290318744
2008-08-01,-0.008617859183020117,-0.27027363347326594
2008-09-01,-0.021406824807278364,-0.6500402039476287
2008-10-06,-0.023986445481436244,-0.7231052349237556
2008-11-03,0.011193898281692642,0.4680035847790864
2008-12-01,0.01816365157397583,0.6634821371133893
2009-01-05,0.026945035425323824,0.9951587620285134
2009-02-02,0.0041508014321998245,0.14668329273893044
2009-03-02,0.011286895395036786,0.4351864486667004
2009-04-01,0.02477596300492527,1.086437344049186
2009-05-04,0.015035122581082588,0.6726425851692034
2009-06-01,-0.005203331770278475,-0.36368417358394783
2009-07-01,-0.025241592701736492,-1.9374381975028079
2009-08-03,-0.019195430115422088,-1.6798471766084364
2009-09-01,0.0009555913136863187,0.04734103757056133
2009-10-09,-0.0050892190716846164,-0.2543901988228483
2009-11-02,-0.005044986389500571,-0.2527189629165393
2009-12-01,0.007232014239476954,0.3261939171186633
2010-01-04,0.012470144433181536,0.6317072139652368
2010-02-01,0.018902740620542296,1.0116610355133704
2010-03-01,0.0045579049226694935,0.36532858469698176
2010-04-01,0.0076880952545670634,0.6405578799530393
2010-05-04,-0.0011089836244855915,-0.07256739267821698
2010-06-01,-0.013967535584208228,-1.3759802130708834
2010-07-01,-0.007064003597761162,-0.7896087078528355
2010-08-02,-0.005997268875366786,-0.642382370618452
2010-09-01,0.0039786235788171346,0.27102526829021745
2010-10-08,-0.006538245481467013,-0.3690172724749494
2010-11-01,-0.00937175211872876,-0.4910767150733133
2010-12-01,0.011668393651802793,0.43515800028106366
2011-01-04,0.006891448732167088,0.2515326569199781
2011-02-01,-0.007463721914373646,-0.2515260268971296
2011-03-01,-0.009531953287476769,-0.333560408774834
2011-04-01,-0.0015621904380627254,-0.05848078538682597
2011-05-03,-0.0004050936562518699,-0.015350223999659117
