,estimator,T_value
2014-05-05,0.005419348185649679,
2014-06-03,-0.005772299108948455,
2014-07-01,-0.010182931799546397,
2014-08-01,0.0076951574419843955,
2014-09-01,-0.014559672175950857,
2014-10-08,-0.028352620180842218,
2014-11-03,0.010293783084043434,
2014-12-01,0.02557341862864226,
2015-01-05,0.11140161235548834,
2015-02-02,-0.015557330894474714,
2015-03-02,0.001971477113332808,
2015-04-01,-0.01654778637627893,
2015-05-04,0.01819451234224119,
2015-06-01,-0.04381068868816272,
2015-07-01,0.02065081817930498,
2015-08-03,0.02938137251681326,
2015-09-01,0.011295785642160893,
2015-10-08,-0.0025186355972194726,
2015-11-02,-0.025853759512727257,
2015-12-01,-0.03130644793262082,
2016-01-04,-0.013689536663008348,
2016-02-01,0.02586551630210623,
2016-03-01,0.007134620451698387,
2016-04-01,-0.018654548188838327,
2016-05-03,-0.012518781397752145,
2016-06-01,0.015176025186782537,
2016-07-01,-0.013089391853880947,
2016-08-01,0.01951605223890342,
2016-09-01,-0.008247239513955113,
2016-10-10,-0.01517374924382733,
2016-11-01,-0.007250671589219533,
2016-12-01,0.002090362615518002,
2017-01-03,-0.0032001372871883612,
2017-02-03,0.01916533904732916,
2017-03-01,-0.010513701011776276,
2017-04-05,0.018434949856048852,
2017-05-02,0.03582117173578392,
2017-06-01,0.027853904814643275,
2017-07-03,0.012396154036916846,
2017-08-01,0.03382612387744895,
2017-09-01,-0.007824563810789312,
2017-10-09,0.002504820777738317,
2017-11-01,0.019496660193014468,
2017-12-01,0.029946907614338478,
2018-01-02,0.01512173745550128,
2018-02-01,0.03079791476432024,
2018-03-01,0.019690264356651513,
2018-04-02,-0.02563726991445021,
2018-05-02,0.010519719904706614,
